,Agent,Value,Consumption,i_a,m
407,S407,-3.7173624140748043,2.7758374316957073,0.25,0.5
408,S408,-2.031141179218638,10.4867556870796,0.25,0.5
409,S409,0.18562487311751408,9.685297291337955,0.25,0.5
410,S410,22.312208787312997,14.964776555323175,0.25,0.5
411,S411,18.28855442839685,15.886260305875824,0.25,0.5
412,S412,18.288820771677173,11.286833937807527,0.25,0.5
413,S413,11.850552630014834,5.5600367520755665,0.25,0.5
414,S414,7.4365000621480295,38.81929695624172,0.25,0.5
415,S415,-5.615026425873966,14.121364443387064,0.25,0.5
416,S416,-6.285864580075787,17.047109600065028,0.25,0.5
417,S417,2.3585664665763826,29.665189988351905,0.25,0.5
418,S418,6.112067370395737,4.283708005724703,0.25,0.5
419,S419,-6.844181694478939,14.056314859692248,0.25,0.5
420,S420,-7.80886890983316,2.8933036469943825,0.25,0.5
421,S421,-9.57794669249788,2.9141716475910537,0.25,0.5
422,S422,-4.788319411595408,8.441189907007448,0.25,0.5
423,S423,-6.764069508248258,4.471654752360005,0.25,0.5
424,S424,-5.515654202541677,2.4992918372777235,0.25,0.5
425,S425,3.326364479635643,20.06470689289689,0.25,0.5
426,S426,-6.6919927125117145,4.167785464992628,0.25,0.5
427,S427,-4.242949585566436,6.870230308522009,0.25,0.5
428,S428,-1.7028295106803535,27.277081251068626,0.25,0.5
429,S429,0.8355606963338955,20.097131739187844,0.25,0.5
430,S430,3.2832176621519076,7.608476725845887,0.25,0.5
431,S431,4.883205723194413,7.598827850880989,0.25,0.5
432,S432,1.5602655598675947,5.719549915951597,0.25,0.5
433,S433,0.24230156151211413,4.336107657717097,0.25,0.5
434,S434,5.469506410420417,6.156355997712887,0.25,0.5
435,S435,1.3883204486651837,3.02449456391855,0.25,0.5
436,S436,4.711833567915703,3.921687759405119,0.25,0.5
437,S437,5.8905363889093945,4.67748212432838,0.25,0.5
438,S438,0.8993160294200171,3.53850072087509,0.25,0.5
439,S439,3.730114275349311,3.1486774630286294,0.25,0.5
440,S440,-8.201907290351665,1.4840992579789931,0.25,0.5
441,S441,-4.873897959557935,1.3402575580786316,0.25,0.5
442,S442,-6.6716713764777325,2.0380936898414324,0.25,0.5
443,S443,-8.409328656447684,1.3134628236853563,0.25,0.5
444,S444,-9.102071788212692,1.7086370472804757,0.25,0.5
445,S445,-7.888524787393188,1.9587332779060012,0.25,0.5
446,S446,-6.321057723937245,1.3902094320106941,0.25,0.5
447,S447,-4.61720698722654,2.31222890630168,0.25,0.5
448,S448,-3.6225247578985584,1.9597214434362182,0.25,0.5
449,S449,-4.921770813007274,1.8622237986327805,0.25,0.5
450,S450,-6.869897582787495,8.007026728587334,0.25,0.5
451,S451,-7.5785704946555645,7.9709137092719375,0.25,0.5
452,S452,-6.752428426922941,8.384753398818043,0.25,0.5
453,S453,-7.713591798547424,5.585562812576032,0.25,0.5
454,S454,8.674802633047136,3.3353221336434102,0.25,0.5
455,S455,7.470821471064083,3.006912046771958,0.25,0.5
456,S456,5.112951467603336,2.6434025777874246,0.25,0.5
457,S457,6.430431836228189,3.2217620210034057,0.25,0.5
458,S458,-8.289451956855425,5.769737958527704,0.25,0.5
459,S459,5.289314771203366,2.7458602318513146,0.25,0.5
460,S460,1.5147410249406685,3.107402535829353,0.25,0.5
