,Agent,Value,Consumption,i_a,m
184,S184,-1.1988136820135356,1.2355192614871142,0.0,0.0
185,S185,1.090273745405597,2.27879433450371,0.0,0.0
186,S186,-2.155608218953491,1.3184128721404271,0.0,0.0
187,S187,-0.6141564416064711,1.8026975118835238,0.0,0.0
188,S188,-8.762965475948443,2.2505438531972994,0.0,0.0
189,S189,0.004725375484767036,2.22546177230717,0.0,0.0
190,S190,7.20111904018198,1.8357515957810113,0.0,0.0
191,S191,5.9595464321914635,1.791079395191739,0.0,0.0
192,S192,2.887808818485615,0.9282696811763728,0.0,0.0
193,S193,5.858314018320448,1.6452928346757607,0.0,0.0
194,S194,-18.517261531854988,2.053888985945354,0.0,0.0
195,S195,-39.38952585844167,0.7434433608894895,0.0,0.0
196,S196,-47.1755079418922,1.0277644621859259,0.0,0.0
197,S197,-23.304142870624087,0.7800974642346886,0.0,0.0
198,S198,1.459533692626153,0.9738335524388506,0.0,0.0
199,S199,-50.60380516787327,0.660414367524224,0.0,0.0
200,S200,-1.3978584160572591,2.478963620213312,0.0,0.0
201,S201,-4.980171873279103,3.1244679732708462,0.0,0.0
202,S202,-1.8163791516628267,2.4789647376122694,0.0,0.0
203,S203,-1.9505705496331924,1.6693619087307598,0.0,0.0
204,S204,1.2407366476698019,2.4381724108801377,0.0,0.0
205,S205,0.6000454997864673,1.3983078092417531,0.0,0.0
206,S206,-3.3326370331006006,1.471720710539005,0.0,0.0
207,S207,-3.2383954535842374,1.9761530572637682,0.0,0.0
208,S208,-6.450470495374606,1.550140816093105,0.0,0.0
209,S209,-3.7420478300468996,1.277934899505401,0.0,0.0
210,S210,-12.064750308699853,2.567476829649212,0.0,0.0
211,S211,-18.71254600933683,2.2540118264524436,0.0,0.0
212,S212,-12.147824818994051,2.567478060393982,0.0,0.0
213,S213,-15.431818215151294,1.7899285363073534,0.0,0.0
214,S214,-8.318004699825318,2.5557830953831058,0.0,0.0
215,S215,-10.303277243415474,1.760257718589031,0.0,0.0
216,S216,-17.876633694369584,1.5023420088992776,0.0,0.0
217,S217,-13.758307736209312,2.1777646894227995,0.0,0.0
218,S218,-26.433719083240995,1.4194416145382298,0.0,0.0
219,S219,-18.01323309047989,1.5023427587262497,0.0,0.0
220,S220,-6.981996427933348,0.913331094971143,0.0,0.0
221,S221,-6.756439921708309,0.923029105135996,0.0,0.0
222,S222,-4.711051623341744,2.9255499342469475,0.0,0.0
223,S223,-6.47796636579607,0.9133299587186652,0.0,0.0
224,S224,-18.56074596283306,0.44338492166394716,0.0,0.0
225,S225,-13.592478573503083,1.977778394836217,0.0,0.0
226,S226,-14.869925662775847,0.45308573316535555,0.0,0.0
227,S227,-16.726868268953172,1.9944005577618136,0.0,0.0
228,S228,-3.582316359611508,3.8393488822750794,0.0,0.0
229,S229,-13.361963671694008,1.9943983215226428,0.0,0.0
230,S230,-82.52632251751953,0.4808605945126121,0.0,0.0
231,S231,-77.28270818794459,0.5035804787635292,0.0,0.0
232,S232,-41.99462774416247,0.2569618672139539,0.0,0.0
233,S233,-50.692217168767975,0.6316830801586797,0.0,0.0
234,S234,-6.166574331419505,1.7920148940146319,0.0,0.0
235,S235,-8.301218542935702,0.6710787198934032,0.0,0.0
236,S236,-5.208508654117798,1.885818507771516,0.0,0.0
237,S237,-8.687753274148394,0.6797522128784974,0.0,0.0
238,S238,-30.349757337520543,0.26563141839771853,0.0,0.0
239,S239,-8.023599710331137,0.6797523538990569,0.0,0.0
240,S240,-19.75889523732047,1.2879270216751373,0.0,0.0
241,S241,-12.179334170863406,1.561181280865578,0.0,0.0
242,S242,-20.67147371706556,0.4854439002315181,0.0,0.0
243,S243,-18.61248804661428,1.2879251697211105,0.0,0.0
244,S244,3.142739326006498,1.1664503268033382,0.0,0.0
245,S245,1.0013981954809452,0.6544735754106626,0.0,0.0
246,S246,8.552464603410579,1.0464695243199276,0.0,0.0
247,S247,6.163147859909407,0.7097072708065248,0.0,0.0
248,S248,-12.54747430989185,0.698519322229323,0.0,0.0
249,S249,6.373958277733998,0.663507193862889,0.0,0.0
250,S250,-0.06606099052007541,2.03534161014082,0.0,0.0
251,S251,-1.0271839634849251,1.9878118036238348,0.0,0.0
252,S252,-0.5845016348070694,1.7235909427310774,0.0,0.0
253,S253,0.002349067326419374,2.0944727853255567,0.0,0.0
254,S254,-10.700129541843816,1.9488281867867612,0.0,0.0
255,S255,-10.760357255251014,1.7384231597129516,0.0,0.0
256,S256,-12.21122649529986,1.8464075052332634,0.0,0.0
257,S257,-13.121136919056593,1.6148217890128826,0.0,0.0
258,S258,-1.4984192348931,1.7304557411356773,0.0,0.0
