,Agent,Value,Consumption,i_a,m
280,S280,-8.412819213309257,3.274136685267984,0.25,0.5
281,S281,-8.606966263045594,3.292329409512175,0.25,0.5
282,S282,-6.085295783861897,5.848856910656169,0.25,0.5
283,S283,-8.763533108471737,2.839123132898301,0.25,0.5
284,S284,-7.373436128361561,3.278686000377402,0.25,0.5
285,S285,-5.884103294486618,3.9019272800132545,0.25,0.5
286,S286,-8.0764257155459,2.674081801877735,0.25,0.5
287,S287,-5.088648785712834,5.590136746112941,0.25,0.5
288,S288,-7.122334190893674,4.521481431104688,0.25,0.5
289,S289,-6.086422807589511,3.906760808414343,0.25,0.5
290,S290,3.6810028492507065,3.617480432384542,0.25,0.5
291,S291,3.24055916252508,3.5843937881206647,0.25,0.5
292,S292,4.125886967499444,4.089086004816807,0.25,0.5
293,S293,10.08378732969403,9.323208937316437,0.25,0.5
294,S294,8.123444687153139,3.4096649750908967,0.25,0.5
295,S295,16.11282589894665,8.338085439329902,0.25,0.5
296,S296,13.591478143827274,6.848635997279987,0.25,0.5
297,S297,8.407146022526412,3.8280717886361995,0.25,0.5
298,S298,11.490538015544308,11.38072141950731,0.25,0.5
299,S299,15.638430026981986,8.372323815729109,0.25,0.5
300,S300,-4.0013919628340995,14.80006610290621,0.25,0.5
301,S301,-2.643585461819124,15.291236014568362,0.25,0.5
302,S302,-1.5541801317993116,20.78334981076399,0.25,0.5
303,S303,-8.585127529535198,4.080659283162242,0.25,0.5
304,S304,3.91474956405831,9.788802773963438,0.25,0.5
305,S305,-0.577137457589681,3.4757871879889133,0.25,0.5
306,S306,1.0874698719946656,3.00676600958556,0.25,0.5
307,S307,9.286570327094228,12.849714279581983,0.25,0.5
308,S308,-7.056345372378501,6.155488238058577,0.25,0.5
309,S309,1.7914735007218536,3.5854217029957565,0.25,0.5
310,S310,-1.4515716716180325,7.743864410332967,0.25,0.5
311,S311,0.42865530854558975,7.813537296274474,0.25,0.5
312,S312,-9.585827277141673,1.4797463316442638,0.25,0.5
313,S313,-0.13860013743563915,9.961934510266483,0.25,0.5
314,S314,-6.201055160485069,12.770592510823906,0.25,0.5
315,S315,-12.43106484593485,2.018053457500996,0.25,0.5
316,S316,-3.741024453138405,17.573763013504582,0.25,0.5
317,S317,-11.167369486176186,1.7899630765647678,0.25,0.5
318,S318,-7.53521498457083,1.6264943364014337,0.25,0.5
319,S319,-11.147006648557612,1.9765600554959462,0.25,0.5
320,S320,-3.858691102835407,1.405026289978156,0.25,0.5
321,S321,1.0080074024068657,1.5661802162163196,0.25,0.5
322,S322,-2.108092267594888,1.6809941384350973,0.25,0.5
323,S323,-4.303589663275352,1.2927231549566793,0.25,0.5
324,S324,-10.048921140922111,2.140006354091503,0.25,0.5
325,S325,-9.731164836592962,2.349878334114263,0.25,0.5
326,S326,-8.889357721464055,2.1802176632808625,0.25,0.5
327,S327,-7.612548620424395,2.8234234149290702,0.25,0.5
