,Agent,Value,Consumption,i_a,m
388,S388,-4.064857067544444,1.7217881945502909,0.25,0.5
389,S389,-6.655652312095222,2.0094756306992685,0.25,0.5
390,S390,-7.999822174564701,5.865882492890388,0.25,0.5
391,S391,-7.964296211220993,5.865882492890388,0.25,0.5
392,S392,-13.990661060586518,0.03193623246486333,0.25,0.5
393,S393,-10.067156702251522,1.6663267643247577,0.25,0.5
394,S394,-1.0433895751065512,4.848997695644649,0.25,0.5
395,S395,-35.5043984427446,0.03193702957253493,0.25,0.5
396,S396,-2.592242904336166,1.2678172978602098,0.25,0.5
397,S397,-7.39843515763862,5.538167460900952e-06,0.25,0.5
398,S398,-65.45701038789485,0.03193683412372321,0.25,0.5
399,S399,-35.302524206749474,0.03193703391737165,0.25,0.5
400,S400,-8.812557056467554,1.6258102821130536,0.25,0.5
401,S401,-7.707177197244674,1.5666621499441196,0.25,0.5
402,S402,-9.950037902647209,1.2775668320335372,0.25,0.5
403,S403,-8.065158738068174,3.992777634750257,0.25,0.5
404,S404,-8.225918956895017,1.4490674105155512,0.25,0.5
405,S405,-8.947231646160438,1.9050443727470898,0.25,0.5
406,S406,-6.080640529105179,3.3752892892886472,0.25,0.5
407,S407,-8.333848690815818,1.1615969294438433,0.25,0.5
408,S408,-8.345133881145426,1.9050443727470898,0.25,0.5
409,S409,-7.667397574932768,1.9050443727470898,0.25,0.5
410,S410,4.489166072614279,4.237170523068522,0.25,0.5
411,S411,0.8580884929121377,4.872491167776908,0.25,0.5
412,S412,2.6124025226821934,3.551053658348824,0.25,0.5
413,S413,2.892560400260451,1.7561828662778276,0.25,0.5
414,S414,-6.309341287336953,8.987724452209918,0.25,0.5
415,S415,-8.773466236410213,2.371327528515061,0.25,0.5
416,S416,-9.924557126522062,2.6387625600078723,0.25,0.5
417,S417,-9.26069843020699,6.899992078606512,0.25,0.5
418,S418,-2.213410491595946,1.5317203214045811,0.25,0.5
419,S419,-10.34565881841575,2.507790334097734,0.25,0.5
420,S420,-9.570589504602225,1.1768120821359205,0.25,0.5
421,S421,-12.108871530085798,1.215835571718789,0.25,0.5
422,S422,-6.762689438386501,2.2866397246120247,0.25,0.5
423,S423,-8.69607318229887,1.4953021382631968,0.25,0.5
424,S424,-8.415946186417486,1.0847388929383317,0.25,0.5
425,S425,-3.658867399052969,4.102959385451619,0.25,0.5
426,S426,-10.301849201604659,1.4691659756435476,0.25,0.5
427,S427,-7.925170023406421,2.09691314045324,0.25,0.5
428,S428,-7.9538603746620264,3.907545330158186,0.25,0.5
429,S429,-6.486232956744621,3.7951118065928213,0.25,0.5
430,S430,-4.830634626048257,2.5415705671284474,0.25,0.5
431,S431,-3.2863293656470565,2.541039298147821,0.25,0.5
432,S432,-5.938382958999469,1.8826598017016032,0.25,0.5
433,S433,-6.110373161141889,1.6613000168191407,0.25,0.5
434,S434,-2.1361085766407806,2.0968250724279294,0.25,0.5
435,S435,-4.340733029439828,1.2261804395461273,0.25,0.5
436,S436,-0.4131103585160921,1.4873322275806329,0.25,0.5
437,S437,-1.1662077257042018,1.52948164829456,0.25,0.5
438,S438,-5.433508633549833,1.33172134244918,0.25,0.5
439,S439,-1.5434014056828451,1.3289508035433102,0.25,0.5
440,S440,-12.352840278122983,0.2465622945873847,0.25,0.5
441,S441,-7.192141389324562,0.24656224755374256,0.25,0.5
442,S442,-11.225804035841811,0.6563055510156062,0.25,0.5
443,S443,-14.45308547062627,0.24656208556357423,0.25,0.5
444,S444,-13.532259156487742,0.2465622945873847,0.25,0.5
445,S445,-13.45553056777548,0.6563065846789408,0.25,0.5
446,S446,-9.219163876274811,0.2465622945873847,0.25,0.5
447,S447,-7.510552330462569,0.656304186849079,0.25,0.5
448,S448,-6.955117474823297,0.634218731288382,0.25,0.5
